"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-04-05","Cyprus","塞浦路斯",426,11
"2020-04-05","Albania","阿尔巴尼亚",333,18
"2020-04-05","Uzbekistan","乌兹别克斯坦",298,2
"2020-04-05","San Marino","圣马力诺",259,32
"2020-04-05","Malta","马耳他",213,0
"2020-04-05","Montenegro","黑山",197,2
"2020-04-05","Faroe Islands","法罗群岛
",181,0
"2020-04-05","Georgia","格鲁吉亚",170,1
"2020-04-05","Kyrgyzstan","吉尔吉斯斯坦",147,1
"2020-04-05","Kosovo[1]","科索沃[1]",140,1
"2020-04-05","Guernsey","根西岛
",136,2
"2020-04-05","Isle of Man","马恩岛
",126,1
"2020-04-05","Jersey","泽西岛
",123,3
"2020-04-05","Gibraltar","直布罗陀
",98,1
"2020-04-05","Liechtenstein","列支敦士登
",77,1
"2020-04-05","Monaco","摩纳哥",37,0
"2020-04-05","Greenland","格陵兰岛
",10,0
"2020-04-05","Holy See","梵蒂冈
",7,0
"2020-04-05","India","印度",3374,77
"2020-04-05","Indonesia","印度尼西亚",2273,198
"2020-04-05","Thailand","泰国",2169,23
"2020-04-05","Sri Lanka","斯里兰卡",166,5
"2020-04-05","Bangladesh","孟加拉国",88,8
"2020-04-05","Myanmar","缅甸",21,1
"2020-04-05","Maldives","马尔代夫",19,0
"2020-04-05","Nepal","尼泊尔",9,0
"2020-04-05","Bhutan","不丹",5,0
"2020-04-05","Timor-Leste","东帝汶",1,0
"2020-04-05","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",58226,3603
"2020-04-05","Pakistan","巴基斯坦",3059,45
"2020-04-05","Saudi Arabia","沙特阿拉伯",2385,34
"2020-04-05","United Arab Emirates","阿拉伯联合酋长国",1505,10
"2020-04-05","Qatar","卡塔尔",1325,3
"2020-04-05","Egypt","埃及",1070,71
"2020-04-05","Iraq","伊拉克",961,61
"2020-04-05","Morocco","摩洛哥",960,66
"2020-04-05","Bahrain","巴林",698,4
"2020-04-05","Kuwait","科威特",556,1
"2020-04-05","Tunisia","突尼斯",553,19
"2020-04-05","Lebanon","黎巴嫩",527,18
"2020-04-05","Jordan","约旦",323,5
"2020-04-05","Afghanistan","阿富汗",299,7
"2020-04-05","Oman","阿曼",298,2
"2020-04-05","occupied Palestinian territory","巴勒斯坦被占领土
",217,1
"2020-04-05","Djibouti","吉布提",59,0
"2020-04-05","Syrian Arab Republic","阿拉伯叙利亚共和国",19,2
"2020-04-05","Libya","利比亚",18,1
"2020-04-05","Sudan","苏丹",12,2
"2020-04-05","Somalia","索马里",7,0
"2020-04-05","United States of America","美利坚合众国",307318,8358
"2020-04-05","Canada","加拿大",13904,231
"2020-04-05","Brazil","巴西",10278,432
"2020-04-05","Chile","智利",4471,34
"2020-04-05","Ecuador","厄瓜多尔",3465,172
"2020-04-05","Mexico","墨西哥",1890,79
"2020-04-05","Panama","巴拿马",1801,46
"2020-04-05","Peru","秘鲁",1746,73
"2020-04-05","Dominican Republic","多米尼加 ",1488,68
"2020-04-05","Argentina","阿根廷 ",1451,44
"2020-04-05","Colombia","哥伦比亚",1406,32
"2020-04-05","Puerto Rico","波多黎各
",452,18
"2020-04-05","Costa Rica","哥斯达黎加",435,2
"2020-04-05","Uruguay","乌拉圭",400,5
"2020-04-05","Cuba","古巴",320,8
"2020-04-05","Honduras","洪都拉斯",268,22
"2020-04-05","Bolivia (Plurinational State of)","玻利维亚（多民族国）",157,10
"2020-04-05","Martinique","马提尼克岛
",145,3
"2020-04-05","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",144,3
"2020-04-05","Guadeloupe","瓜德罗普岛
",134,7
"2020-04-05","Paraguay","巴拉圭",104,3
"2020-04-05","Trinidad and Tobago","特立尼达和多巴哥",103,6
"2020-04-05","French Guiana","法属圭亚那
",66,0
"2020-04-05","Aruba","阿鲁巴
",64,0
"2020-04-05","El Salvador","萨尔瓦多",62,3
"2020-04-05","Guatemala","危地马拉",61,2
"2020-04-05","Jamaica","牙买加",55,3
"2020-04-05","Barbados","巴巴多斯",51,0
"2020-04-05","United States Virgin Islands","美属维尔京群岛
",42,0
"2020-04-05","Bermuda","百慕大
",37,0
"2020-04-05","Cayman Islands","开曼群岛
",35,1
"2020-04-05","Saint Martin","圣马丁岛
",29,2
"2020-04-05","Bahamas","巴哈马",28,4
"2020-04-05","Guyana","圭亚那",24,4
"2020-04-05","Sint Maarten","圣马丁
",23,2
"2020-04-05","Haiti","海地",21,0
"2020-04-05","Saint Lucia","圣卢西亚",14,0
"2020-04-05","Grenada","格林纳达",12,0
"2020-04-05","Curaçao","库拉索岛
",11,1
"2020-04-05","Dominica","多米尼克",11,0
"2020-04-05","Suriname","苏里南",10,0
"2020-04-05","Saint Kitts and Nevis","圣基茨和尼维斯",9,0
"2020-04-05","Antigua and Barbuda","安提瓜和巴布达",7,0
"2020-04-05","Montserrat","蒙特塞拉特岛
",6,0
"2020-04-05","Saint Barthélemy","圣巴泰勒米
",6,0
"2020-04-05","Belize","伯利兹",5,0
"2020-04-05","Nicaragua","尼加拉瓜",5,1
"2020-04-05","Turks and Caicos Islands","特克斯和凯科斯群岛
",5,1
"2020-04-05","Anguilla","安圭拉
",3,0
"2020-04-05","British Virgin Islands","英属维尔京群岛
",3,0
"2020-04-05","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",3,0
"2020-04-05","Bonaire, Sint Eustatius and Saba","博内尔、圣尤斯特歇斯和萨巴
",2,0
"2020-04-05","Falkland Islands (Malvinas)","福克兰群岛（马尔维纳斯群岛）
",2,0
"2020-04-05","South Africa","南非",1585,9
"2020-04-05","Algeria","阿尔及利亚",1251,130
"2020-04-05","Cameroon","喀麦隆",555,9
"2020-04-05","Réunion","留尼汪岛
",334,0
"2020-04-05","Burkina Faso","布基纳法索",302,15
"2020-04-05","Côte d’Ivoire","科特迪瓦",245,2
"2020-04-05","Senegal","塞内加尔",219,2
"2020-04-05","Nigeria","尼日利亚",210,4
"2020-04-05","Ghana","加纳",205,5
"2020-04-05","Mauritius","毛里求斯",196,7
"2020-04-05","Democratic Republic of the Congo","刚果民主共和国",148,16
"2020-04-05","Mayotte","马约特岛
",147,2
"2020-04-05","Niger","尼日尔",144,8
"2020-04-05","Kenya","肯尼亚",122,4
"2020-04-05","Guinea","几内亚",111,0
"2020-04-05","Rwanda","卢旺达",102,0
"2020-04-05","Madagascar","马达加斯加",70,0
"2020-04-05","Uganda","乌干达",48,0
"2020-04-05","Congo","刚果",45,5
"2020-04-05","Togo","多哥",40,3
"2020-04-05","Mali","马里",39,4
"2020-04-05","Zambia","赞比亚",39,1
"2020-04-05","Ethiopia","埃塞俄比亚",38,0
"2020-04-05","Gabon","加蓬",21,1
"2020-04-05","Eritrea","厄立特里亚",20,0
"2020-04-05","United Republic of Tanzania","坦桑尼亚联合共和国",20,1
"2020-04-05","Guinea-Bissau","几内亚比绍",18,0
"2020-04-05","Equatorial Guinea","赤道几内亚",16,0
"2020-04-05","Namibia","纳米比亚",14,0
"2020-04-05","Benin","贝宁",13,0
"2020-04-05","Angola","安哥拉",10,2
"2020-04-05","Liberia","利比里亚",10,1
"2020-04-05","Mozambique","莫桑比克",10,0
"2020-04-05","Seychelles","塞舌尔",10,0
"2020-04-05","Central African Republic","中非共和国",9,0
"2020-04-05","Eswatini","斯威士兰",9,0
"2020-04-05","Zimbabwe","津巴布韦",9,1
"2020-04-05","Chad","乍得",7,0
"2020-04-05","Mauritania","毛里塔尼亚",6,1
"2020-04-05","Cabo Verde","佛得角",5,1
"2020-04-05","Botswana","博茨瓦纳",4,1
"2020-04-05","Gambia","冈比亚",4,1
"2020-04-05","Sierra Leone","塞拉利昂",4,0
"2020-04-05","Burundi","布隆迪",3,0
"2020-04-05","Malawi","马拉维",3,0
"2020-04-05","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,11
